language,structure,dataset,n,repeat,insert_ns,search_ns,delete_ns,traverse_ns,hits,checksum
java,hash,dataset_25000.txt,25000,0,555750,10417,18291,523750,125,309399781
java,hash,dataset_25000.txt,25000,1,644250,8708,16542,458833,125,309399781
java,hash,dataset_25000.txt,25000,2,601667,8416,14834,440834,125,309399781
java,hash,dataset_25000.txt,25000,3,531750,7791,14292,870542,125,309399781
java,hash,dataset_25000.txt,25000,4,881292,11917,19542,566125,125,309399781
java,hash,dataset_25000.txt,25000,5,868958,9959,14875,488917,125,309399781
java,hash,dataset_25000.txt,25000,6,466542,10916,14875,168250,125,309399781
java,hash,dataset_25000.txt,25000,7,481959,6541,9542,150625,125,309399781
java,hash,dataset_25000.txt,25000,8,310792,4500,7042,121958,125,309399781
java,hash,dataset_25000.txt,25000,9,247041,4417,6875,138208,125,309399781
